,date_local,arithmetic_mean_gaseous,first_max_value_gaseous,first_max_hour_gaseous,aqi_gaseous,arithmetic_mean_particle,first_max_value_particle,first_max_hour_particle,aqi_particle,AQI,date_year
7123,2021-04-14,0.047235,0.052,23.0,46.0,,,,,46.0,2021
7124,2021-04-15,0.050417,0.056,9.0,50.0,,,,,50.0,2021
7125,2021-04-16,0.042647,0.05,16.0,44.0,,,,,44.0,2021
7126,2021-04-17,0.040353,0.047,17.0,42.0,,,,,42.0,2021
7127,2021-04-18,0.042,0.052,15.0,44.0,,,,,44.0,2021
7128,2021-04-19,0.048235,0.052,15.0,46.0,,,,,46.0,2021
7129,2021-04-20,0.051882,0.06,15.0,61.0,,,,,61.0,2021
7130,2021-04-21,0.050917,0.055,12.0,49.0,,,,,49.0,2021
7131,2021-04-22,0.047353,0.052,18.0,45.0,,,,,45.0,2021
7132,2021-04-23,0.047294,0.051,17.0,45.0,,,,,45.0,2021
7133,2021-04-24,0.044542,0.051,14.0,45.0,,,,,45.0,2021
7134,2021-04-25,0.043118,0.047,22.0,42.0,,,,,42.0,2021
7135,2021-04-26,0.043118,0.047,21.0,42.0,,,,,42.0,2021
7136,2021-04-27,0.040333,0.046,8.0,38.0,,,,,38.0,2021
7137,2021-04-28,0.037765,0.044,14.0,40.0,,,,,40.0,2021
7138,2021-04-29,0.040059,0.049,13.0,44.0,,,,,44.0,2021
7139,2021-04-30,0.047059,0.055,17.0,47.0,,,,,47.0,2021
7140,2021-05-01,0.049882,0.056,9.0,50.0,,,,,50.0,2021
7141,2021-05-02,0.050765,0.056,13.0,51.0,,,,,51.0,2021
7142,2021-05-03,0.041375,0.049,11.0,42.0,,,,,42.0,2021
7143,2021-05-04,0.044471,0.049,12.0,44.0,,,,,44.0,2021
7144,2021-05-05,0.045294,0.051,15.0,46.0,,,,,46.0,2021
7145,2021-05-06,0.048412,0.06,16.0,58.0,,,,,58.0,2021
7146,2021-05-07,0.042167,0.05,13.0,44.0,,,,,44.0,2021
7147,2021-05-08,0.050588,0.055,19.0,48.0,,,,,48.0,2021
7148,2021-05-09,0.049792,0.055,12.0,49.0,,,,,49.0,2021
7149,2021-05-10,0.044208,0.051,16.0,45.0,,,,,45.0,2021
7150,2021-05-11,0.044471,0.052,12.0,45.0,,,,,45.0,2021
7151,2021-05-12,0.050588,0.061,11.0,64.0,,,,,64.0,2021
7152,2021-05-13,0.047412,0.055,11.0,49.0,5.7,5.7,0.0,24.0,49.0,2021
7153,2021-05-14,0.043471,0.049,13.0,44.0,,,,,44.0,2021
7154,2021-05-15,0.046059,0.057,15.0,48.0,,,,,48.0,2021
7155,2021-05-16,0.045176,0.057,17.0,48.0,5.1,5.1,0.0,21.0,48.0,2021
7156,2021-05-17,0.042059,0.047,17.0,42.0,,,,,42.0,2021
7157,2021-05-18,0.050588,0.053,13.0,48.0,,,,,48.0,2021
7158,2021-05-19,0.052042,0.055,9.0,49.0,4.9,4.9,0.0,20.0,49.0,2021
7159,2021-05-20,0.0425,0.048,9.0,42.0,,,,,42.0,2021
7160,2021-05-21,0.047647,0.053,11.0,47.0,,,,,47.0,2021
7161,2021-05-22,0.048667,0.055,17.0,49.0,4.4,4.4,0.0,18.0,49.0,2021
7162,2021-05-23,0.046824,0.054,16.0,48.0,,,,,48.0,2021
7163,2021-05-24,0.048412,0.059,12.0,54.0,,,,,54.0,2021
7164,2021-05-25,0.046824,0.054,15.0,48.0,3.4,3.4,0.0,14.0,48.0,2021
7165,2021-05-26,0.048042,0.058,17.0,51.0,,,,,51.0,2021
7166,2021-05-27,0.046941,0.053,12.0,48.0,,,,,48.0,2021
7167,2021-05-28,0.049941,0.056,12.0,51.0,3.4,3.4,0.0,14.0,51.0,2021
7168,2021-05-29,0.0475,0.054,17.0,47.0,,,,,47.0,2021
7169,2021-05-30,0.047176,0.053,9.0,47.0,,,,,47.0,2021
7170,2021-05-31,0.047125,0.053,15.0,47.0,3.2,3.2,0.0,13.0,47.0,2021
7171,2021-06-01,0.047176,0.055,13.0,47.0,,,,,47.0,2021
7172,2021-06-02,0.051,0.055,13.0,50.0,,,,,50.0,2021
7173,2021-06-03,0.0475,0.052,10.0,45.0,,,,,45.0,2021
7174,2021-06-04,0.050529,0.054,11.0,49.0,,,,,49.0,2021
7175,2021-06-05,0.048625,0.055,9.0,50.0,,,,,50.0,2021
7176,2021-06-06,0.044059,0.047,16.0,43.0,,,,,43.0,2021
7177,2021-06-07,0.048417,0.059,17.0,48.0,,,,,48.0,2021
7178,2021-06-08,0.047,0.065,17.0,54.0,,,,,54.0,2021
7179,2021-06-09,0.040765,0.048,17.0,43.0,,,,,43.0,2021
7180,2021-06-10,0.042412,0.048,16.0,42.0,,,,,42.0,2021
7181,2021-06-11,0.045647,0.058,11.0,47.0,,,,,47.0,2021
7182,2021-06-12,0.0425,0.05,10.0,43.0,,,,,43.0,2021
7183,2021-06-13,0.04,0.048,10.0,42.0,,,,,42.0,2021
7184,2021-06-14,0.038294,0.045,14.0,40.0,,,,,40.0,2021
7185,2021-06-15,0.047765,0.053,13.0,45.0,,,,,45.0,2021
7186,2021-06-16,0.048,0.058,8.0,49.0,,,,,49.0,2021
7187,2021-06-17,0.04725,0.066,15.0,58.0,,,,,58.0,2021
7188,2021-06-18,0.049588,0.061,11.0,64.0,,,,,64.0,2021
7189,2021-06-19,0.051824,0.058,11.0,54.0,,,,,54.0,2021
7190,2021-06-20,0.0545,0.06,9.0,54.0,,,,,54.0,2021
7191,2021-06-21,0.050875,0.057,12.0,50.0,,,,,50.0,2021
7192,2021-06-22,0.044292,0.053,13.0,46.0,,,,,46.0,2021
7193,2021-06-23,0.038765,0.046,12.0,41.0,,,,,41.0,2021
7194,2021-06-24,0.041391,0.049,9.0,44.0,,,,,44.0,2021
7195,2021-06-25,0.052353,0.06,17.0,61.0,,,,,61.0,2021
7196,2021-06-26,0.047706,0.056,14.0,51.0,,,,,51.0,2021
7197,2021-06-27,0.049118,0.057,11.0,51.0,,,,,51.0,2021
7198,2021-06-28,0.048059,0.061,15.0,61.0,,,,,61.0,2021
7199,2021-06-29,0.043917,0.054,15.0,47.0,,,,,47.0,2021
7200,2021-06-30,0.035208,0.048,10.0,39.0,,,,,39.0,2021
7201,2021-07-01,0.041118,0.055,12.0,47.0,,,,,47.0,2021
7202,2021-07-02,0.043706,0.057,13.0,48.0,,,,,48.0,2021
7203,2021-07-03,0.039958,0.049,11.0,42.0,,,,,42.0,2021
7204,2021-07-04,0.041235,0.051,13.0,45.0,,,,,45.0,2021
7205,2021-07-05,0.044529,0.051,12.0,44.0,,,,,44.0,2021
7206,2021-07-06,0.047,0.053,15.0,47.0,,,,,47.0,2021
7207,2021-07-07,0.0465,0.053,15.0,47.0,,,,,47.0,2021
7208,2021-07-08,0.039412,0.051,13.0,44.0,,,,,44.0,2021
7209,2021-07-09,0.042294,0.061,19.0,46.0,,,,,46.0,2021
7210,2021-07-10,0.044941,0.057,12.0,50.0,,,,,50.0,2021
7211,2021-07-11,0.049824,0.064,13.0,58.0,,,,,58.0,2021
7212,2021-07-12,0.044118,0.061,21.0,45.0,,,,,45.0,2021
7213,2021-07-13,0.041824,0.052,13.0,44.0,,,,,44.0,2021
7214,2021-07-14,0.041824,0.053,13.0,46.0,,,,,46.0,2021
7215,2021-07-15,0.045208,0.057,13.0,49.0,,,,,49.0,2021
7216,2021-07-16,0.041235,0.049,17.0,44.0,,,,,44.0,2021
7217,2021-07-17,0.035647,0.052,16.0,44.0,,,,,44.0,2021
7218,2021-07-18,0.034792,0.053,11.0,42.0,,,,,42.0,2021
7219,2021-07-19,0.038588,0.056,14.0,45.0,,,,,45.0,2021
7220,2021-07-20,0.038588,0.055,10.0,43.0,,,,,43.0,2021
7221,2021-07-21,0.041765,0.056,14.0,46.0,,,,,46.0,2021
7222,2021-07-22,0.045765,0.055,11.0,48.0,,,,,48.0,2021
7223,2021-07-23,0.040529,0.054,16.0,41.0,,,,,41.0,2021
7224,2021-07-24,0.038958,0.053,13.0,43.0,,,,,43.0,2021
7225,2021-07-25,0.038542,0.056,12.0,47.0,,,,,47.0,2021
7226,2021-07-26,0.030588,0.042,18.0,34.0,,,,,34.0,2021
7227,2021-07-27,0.037941,0.049,15.0,42.0,,,,,42.0,2021
7228,2021-07-28,0.039882,0.054,14.0,47.0,,,,,47.0,2021
7229,2021-07-29,0.036625,0.054,12.0,44.0,,,,,44.0,2021
7230,2021-07-30,0.040235,0.06,11.0,49.0,,,,,49.0,2021
7231,2021-07-31,0.037941,0.058,12.0,48.0,,,,,48.0,2021
7232,2021-08-01,0.044824,0.06,15.0,51.0,,,,,51.0,2021
7233,2021-08-02,0.046176,0.062,16.0,64.0,,,,,64.0,2021
7234,2021-08-03,0.045588,0.06,13.0,61.0,,,,,61.0,2021
7235,2021-08-04,0.043765,0.061,11.0,51.0,,,,,51.0,2021
7236,2021-08-05,0.042294,0.051,16.0,44.0,,,,,44.0,2021
7237,2021-08-06,0.039458,0.046,10.0,42.0,,,,,42.0,2021
7238,2021-08-07,0.039824,0.049,10.0,43.0,,,,,43.0,2021
7239,2021-08-08,0.039765,0.047,13.0,43.0,,,,,43.0,2021
7240,2021-08-09,0.03175,0.041,13.0,34.0,,,,,34.0,2021
7241,2021-08-10,0.031333,0.048,10.0,40.0,,,,,40.0,2021
7242,2021-08-11,0.031471,0.044,12.0,38.0,,,,,38.0,2021
7243,2021-08-12,0.030529,0.05,13.0,39.0,,,,,39.0,2021
7244,2021-08-13,0.040588,0.049,16.0,43.0,,,,,43.0,2021
7245,2021-08-14,0.041647,0.055,15.0,47.0,,,,,47.0,2021
7246,2021-08-15,0.042294,0.05,15.0,44.0,,,,,44.0,2021
7247,2021-08-16,0.043353,0.051,15.0,44.0,,,,,44.0,2021
7248,2021-08-17,0.041412,0.047,18.0,43.0,,,,,43.0,2021
7249,2021-08-18,0.032708,0.048,10.0,33.0,,,,,33.0,2021
7250,2021-08-19,0.03287,0.043,14.0,36.0,,,,,36.0,2021
7251,2021-08-20,0.038176,0.053,17.0,42.0,,,,,42.0,2021
7252,2021-08-21,0.039235,0.058,18.0,45.0,,,,,45.0,2021
7253,2021-08-22,0.037412,0.048,18.0,39.0,,,,,39.0,2021
7254,2021-08-23,0.049059,0.065,16.0,61.0,,,,,61.0,2021
7255,2021-08-24,0.039167,0.052,9.0,41.0,,,,,41.0,2021
7256,2021-08-25,0.037176,0.048,14.0,41.0,,,,,41.0,2021
7257,2021-08-26,0.037059,0.045,14.0,40.0,,,,,40.0,2021
7258,2021-08-27,0.043824,0.055,15.0,48.0,,,,,48.0,2021
7259,2021-08-28,0.041529,0.05,10.0,44.0,,,,,44.0,2021
7260,2021-08-29,0.043765,0.057,14.0,47.0,,,,,47.0,2021
7261,2021-08-30,0.042353,0.05,13.0,44.0,,,,,44.0,2021
7262,2021-08-31,0.035583,0.046,14.0,41.0,,,,,41.0,2021
7263,2021-09-01,0.036882,0.052,14.0,44.0,,,,,44.0,2021
7264,2021-09-02,0.033176,0.044,16.0,39.0,,,,,39.0,2021
7265,2021-09-03,0.041471,0.051,15.0,45.0,,,,,45.0,2021
7266,2021-09-04,0.044412,0.058,15.0,49.0,,,,,49.0,2021
7267,2021-09-05,0.041235,0.053,12.0,45.0,,,,,45.0,2021
7268,2021-09-06,0.042294,0.057,15.0,49.0,,,,,49.0,2021
7269,2021-09-07,0.042,0.057,15.0,48.0,,,,,48.0,2021
7270,2021-09-08,0.042706,0.053,14.0,47.0,,,,,47.0,2021
7271,2021-09-09,0.046471,0.055,14.0,49.0,,,,,49.0,2021
7272,2021-09-10,0.041529,0.051,16.0,44.0,,,,,44.0,2021
7273,2021-09-11,0.037083,0.046,11.0,42.0,,,,,42.0,2021
7274,2021-09-12,0.038,0.046,14.0,41.0,,,,,41.0,2021
7275,2021-09-13,0.041176,0.047,14.0,43.0,,,,,43.0,2021
7276,2021-09-14,0.047118,0.054,9.0,48.0,,,,,48.0,2021
7277,2021-09-15,0.045706,0.055,13.0,49.0,,,,,49.0,2021
7278,2021-09-16,0.040118,0.047,9.0,43.0,,,,,43.0,2021
7279,2021-09-17,0.038958,0.047,11.0,41.0,,,,,41.0,2021
7280,2021-09-18,0.032958,0.042,9.0,37.0,,,,,37.0,2021
7281,2021-09-19,0.033706,0.046,17.0,40.0,,,,,40.0,2021
7282,2021-09-20,0.039412,0.052,11.0,45.0,,,,,45.0,2021
7283,2021-09-21,0.040529,0.054,15.0,46.0,,,,,46.0,2021
7284,2021-09-22,0.046471,0.057,17.0,48.0,,,,,48.0,2021
7285,2021-09-23,0.042118,0.055,10.0,46.0,,,,,46.0,2021
7286,2021-09-24,0.040042,0.05,13.0,44.0,,,,,44.0,2021
7287,2021-09-25,0.033958,0.045,15.0,37.0,,,,,37.0,2021
7288,2021-09-26,0.029917,0.038,12.0,32.0,,,,,32.0,2021
7289,2021-09-27,0.032529,0.043,14.0,36.0,,,,,36.0,2021
7290,2021-09-28,0.032042,0.04,12.0,34.0,,,,,34.0,2021
7291,2021-09-29,0.032412,0.044,16.0,38.0,,,,,38.0,2021
7292,2021-09-30,0.040765,0.056,13.0,48.0,,,,,48.0,2021
7293,2021-10-01,0.041882,0.054,16.0,46.0,,,,,46.0,2021
7294,2021-10-02,0.037667,0.049,11.0,44.0,,,,,44.0,2021
7295,2021-10-03,0.041412,0.055,15.0,48.0,,,,,48.0,2021
7296,2021-10-04,0.037294,0.048,11.0,40.0,,,,,40.0,2021
7297,2021-10-05,0.030458,0.039,10.0,33.0,,,,,33.0,2021
7298,2021-10-06,0.031412,0.041,16.0,34.0,,,,,34.0,2021
7299,2021-10-07,0.037059,0.045,14.0,40.0,,,,,40.0,2021
7300,2021-10-08,0.029941,0.037,14.0,32.0,,,,,32.0,2021
7301,2021-10-09,0.043059,0.052,11.0,45.0,,,,,45.0,2021
7302,2021-10-10,0.039,0.047,14.0,41.0,,,,,41.0,2021
7303,2021-10-11,0.043471,0.049,14.0,44.0,,,,,44.0,2021
7304,2021-10-12,0.033458,0.038,10.0,33.0,,,,,33.0,2021
7305,2021-10-13,0.031118,0.041,15.0,35.0,,,,,35.0,2021
7306,2021-10-14,0.036294,0.042,16.0,37.0,,,,,37.0,2021
7307,2021-10-15,0.035647,0.046,15.0,40.0,,,,,40.0,2021
7308,2021-10-16,0.036824,0.046,13.0,41.0,,,,,41.0,2021
7309,2021-10-17,0.040294,0.049,14.0,44.0,,,,,44.0,2021
7310,2021-10-18,0.039,0.044,17.0,38.0,,,,,38.0,2021
7311,2021-10-19,0.039059,0.052,13.0,44.0,,,,,44.0,2021
7312,2021-10-20,0.036647,0.053,13.0,43.0,,,,,43.0,2021
7313,2021-10-21,0.039176,0.055,14.0,44.0,,,,,44.0,2021
7314,2021-10-22,0.033647,0.04,14.0,35.0,,,,,35.0,2021
7315,2021-10-23,0.035542,0.049,9.0,40.0,,,,,40.0,2021
7316,2021-10-24,0.035294,0.041,9.0,36.0,,,,,36.0,2021
7317,2021-10-25,0.032444,0.033,0.0,30.0,,,,,30.0,2021
7318,2021-10-26,0.035769,0.04,12.0,36.0,,,,,36.0,2021
7319,2021-10-27,0.032941,0.041,14.0,35.0,,,,,35.0,2021
7320,2021-10-28,0.027435,0.036,13.0,31.0,,,,,31.0,2021
7321,2021-10-29,0.032353,0.042,15.0,33.0,,,,,33.0,2021
7322,2021-10-30,0.039118,0.046,12.0,41.0,,,,,41.0,2021
7323,2021-10-31,0.036625,0.043,16.0,38.0,,,,,38.0,2021
7324,2021-11-01,0.031471,0.039,14.0,34.0,,,,,34.0,2021
7325,2021-11-02,0.031588,0.039,13.0,34.0,,,,,34.0,2021
7326,2021-11-03,0.032235,0.043,14.0,35.0,,,,,35.0,2021
7327,2021-11-04,0.033882,0.046,15.0,37.0,,,,,37.0,2021
7328,2021-11-05,0.039588,0.049,14.0,42.0,,,,,42.0,2021
7329,2021-11-06,0.038176,0.047,14.0,40.0,,,,,40.0,2021
7330,2021-11-07,0.037529,0.047,15.0,39.0,,,,,39.0,2021
7331,2021-11-08,0.032353,0.038,11.0,33.0,,,,,33.0,2021
7332,2021-11-09,0.032,0.041,15.0,34.0,,,,,34.0,2021
7333,2021-11-10,0.034,0.04,13.0,34.0,,,,,34.0,2021
7334,2021-11-11,0.034235,0.044,15.0,36.0,,,,,36.0,2021
7335,2021-11-12,0.032529,0.042,13.0,36.0,,,,,36.0,2021
7336,2021-11-13,0.032412,0.042,13.0,35.0,,,,,35.0,2021
7337,2021-11-14,0.030353,0.04,14.0,32.0,,,,,32.0,2021
7338,2021-11-15,0.033235,0.043,15.0,34.0,,,,,34.0,2021
7339,2021-11-16,0.037529,0.042,11.0,38.0,,,,,38.0,2021
7340,2021-11-17,0.034833,0.042,13.0,36.0,,,,,36.0,2021
7341,2021-11-18,0.035176,0.042,13.0,36.0,,,,,36.0,2021
7342,2021-11-19,0.037588,0.045,14.0,38.0,,,,,38.0,2021
7343,2021-11-20,0.039083,0.047,13.0,40.0,,,,,40.0,2021
7344,2021-11-21,0.033708,0.041,13.0,36.0,,,,,36.0,2021
7345,2021-11-22,0.031588,0.041,13.0,34.0,,,,,34.0,2021
7346,2021-11-23,0.024696,0.033,7.0,26.0,,,,,26.0,2021
7347,2021-11-24,0.035176,0.044,14.0,36.0,,,,,36.0,2021
7348,2021-11-25,0.035917,0.043,14.0,38.0,,,,,38.0,2021
7349,2021-11-26,0.030208,0.038,13.0,33.0,,,,,33.0,2021
7350,2021-11-27,0.031647,0.042,14.0,35.0,,,,,35.0,2021
7351,2021-11-28,0.031529,0.041,14.0,34.0,,,,,34.0,2021
7352,2021-11-29,0.031118,0.041,14.0,33.0,,,,,33.0,2021
7353,2021-11-30,0.031176,0.04,14.0,32.0,,,,,32.0,2021
7354,2021-12-01,0.032412,0.04,10.0,35.0,,,,,35.0,2021
7355,2021-12-02,0.030353,0.038,14.0,32.0,,,,,32.0,2021
7356,2021-12-03,0.035118,0.042,14.0,35.0,,,,,35.0,2021
7357,2021-12-04,0.034647,0.043,13.0,37.0,,,,,37.0,2021
7358,2021-12-05,0.03225,0.039,11.0,34.0,,,,,34.0,2021
7359,2021-12-06,0.033471,0.038,14.0,32.0,,,,,32.0,2021
7360,2021-12-07,0.029696,0.038,11.0,30.0,,,,,30.0,2021
7361,2021-12-08,0.033588,0.04,14.0,35.0,,,,,35.0,2021
7362,2021-12-09,0.034941,0.038,21.0,33.0,,,,,33.0,2021
7363,2021-12-10,0.031792,0.037,9.0,31.0,,,,,31.0,2021
7364,2021-12-11,0.026588,0.039,15.0,31.0,,,,,31.0,2021
7365,2021-12-12,0.032824,0.04,13.0,33.0,,,,,33.0,2021
7366,2021-12-13,0.036412,0.041,13.0,35.0,,,,,35.0,2021
7367,2021-12-14,0.036824,0.042,23.0,36.0,,,,,36.0,2021
7368,2021-12-15,0.033167,0.041,9.0,34.0,,,,,34.0,2021
7369,2021-12-16,0.034412,0.045,14.0,37.0,,,,,37.0,2021
7370,2021-12-17,0.030583,0.038,14.0,32.0,,,,,32.0,2021
7371,2021-12-18,0.032529,0.04,13.0,35.0,,,,,35.0,2021
7372,2021-12-19,0.029583,0.041,15.0,32.0,,,,,32.0,2021
7373,2021-12-20,0.027471,0.039,15.0,31.0,,,,,31.0,2021
7374,2021-12-21,0.022125,0.029,20.0,23.0,,,,,23.0,2021
7375,2021-12-22,0.032,0.041,23.0,33.0,,,,,33.0,2021
7376,2021-12-23,0.036125,0.042,10.0,36.0,,,,,36.0,2021
7377,2021-12-24,0.037417,0.043,17.0,37.0,,,,,37.0,2021
7378,2021-12-25,0.038059,0.045,12.0,37.0,,,,,37.0,2021
7379,2021-12-26,0.0375,0.04,14.0,35.0,,,,,35.0,2021
7380,2021-12-27,0.036059,0.039,14.0,35.0,,,,,35.0,2021
7381,2021-12-28,0.034588,0.038,19.0,32.0,,,,,32.0,2021
7382,2021-12-29,0.034667,0.037,9.0,33.0,,,,,33.0,2021
7383,2021-12-30,0.032765,0.038,12.0,33.0,,,,,33.0,2021
7384,2021-12-31,0.032,0.036,22.0,31.0,,,,,31.0,2021
7385,2022-01-01,0.03675,0.041,14.0,36.0,,,,,36.0,2022
7386,2022-01-02,0.028917,0.04,15.0,34.0,,,,,34.0,2022
7387,2022-01-03,0.029941,0.035,14.0,29.0,,,,,29.0,2022
7388,2022-01-04,0.03025,0.039,15.0,32.0,,,,,32.0,2022
7389,2022-01-05,0.031,0.039,11.0,34.0,,,,,34.0,2022
7390,2022-01-06,0.028458,0.039,13.0,34.0,,,,,34.0,2022
7391,2022-01-07,0.035471,0.039,12.0,34.0,,,,,34.0,2022
7392,2022-01-08,0.037542,0.045,15.0,39.0,,,,,39.0,2022
7393,2022-01-09,0.032353,0.042,14.0,35.0,,,,,35.0,2022
7394,2022-01-10,0.033,0.043,15.0,34.0,,,,,34.0,2022
7395,2022-01-11,0.030118,0.041,13.0,33.0,,,,,33.0,2022
7396,2022-01-12,0.029353,0.042,14.0,33.0,,,,,33.0,2022
7397,2022-01-13,0.033529,0.039,14.0,33.0,,,,,33.0,2022
7398,2022-01-14,0.035647,0.041,14.0,35.0,,,,,35.0,2022
7399,2022-01-15,0.033375,0.04,13.0,34.0,,,,,34.0,2022
7400,2022-01-16,0.030353,0.041,15.0,33.0,,,,,33.0,2022
7401,2022-01-17,0.033353,0.043,14.0,36.0,,,,,36.0,2022
7402,2022-01-18,0.028208,0.034,8.0,29.0,,,,,29.0,2022
7403,2022-01-19,0.029882,0.037,14.0,31.0,,,,,31.0,2022
7404,2022-01-20,0.030208,0.042,15.0,34.0,,,,,34.0,2022
7405,2022-01-21,0.032353,0.042,12.0,33.0,,,,,33.0,2022
7406,2022-01-22,0.030765,0.034,15.0,30.0,,,,,30.0,2022
7407,2022-01-23,0.033353,0.041,15.0,35.0,,,,,35.0,2022
7408,2022-01-24,0.031941,0.044,16.0,35.0,,,,,35.0,2022
7409,2022-01-25,0.035588,0.043,17.0,37.0,,,,,37.0,2022
7410,2022-01-26,0.033294,0.044,15.0,37.0,,,,,37.0,2022
7411,2022-01-27,0.038,0.045,13.0,37.0,,,,,37.0,2022
7412,2022-01-28,0.037292,0.045,14.0,39.0,,,,,39.0,2022
7413,2022-01-29,0.036059,0.046,13.0,40.0,,,,,40.0,2022
7414,2022-01-30,0.036412,0.044,14.0,39.0,,,,,39.0,2022
7415,2022-01-31,0.035059,0.043,13.0,36.0,,,,,36.0,2022
7416,2022-02-01,0.038,0.044,14.0,39.0,,,,,39.0,2022
7417,2022-02-02,0.036529,0.041,14.0,36.0,,,,,36.0,2022
7418,2022-02-03,0.038059,0.043,12.0,38.0,,,,,38.0,2022
7419,2022-02-04,0.035,0.043,14.0,37.0,,,,,37.0,2022
7420,2022-02-05,0.033706,0.043,15.0,36.0,,,,,36.0,2022
7421,2022-02-06,0.038412,0.047,15.0,40.0,,,,,40.0,2022
7422,2022-02-07,0.035588,0.044,14.0,38.0,,,,,38.0,2022
7423,2022-02-08,0.037647,0.045,14.0,39.0,,,,,39.0,2022
7424,2022-02-09,0.037824,0.048,13.0,40.0,,,,,40.0,2022
7425,2022-02-10,0.036792,0.045,16.0,39.0,,,,,39.0,2022
7426,2022-02-11,0.036353,0.047,15.0,39.0,,,,,39.0,2022
7427,2022-02-12,0.036765,0.046,14.0,40.0,,,,,40.0,2022
7428,2022-02-13,0.036588,0.046,15.0,39.0,,,,,39.0,2022
7429,2022-02-14,0.039471,0.047,16.0,40.0,,,,,40.0,2022
7430,2022-02-15,0.044,0.049,14.0,44.0,,,,,44.0,2022
7431,2022-02-16,0.037882,0.042,15.0,37.0,,,,,37.0,2022
7432,2022-02-17,0.034522,0.041,16.0,35.0,,,,,35.0,2022
7433,2022-02-18,0.033882,0.045,14.0,39.0,,,,,39.0,2022
7434,2022-02-19,0.033529,0.04,13.0,35.0,,,,,35.0,2022
7435,2022-02-20,0.040412,0.043,22.0,40.0,,,,,40.0,2022
7436,2022-02-21,0.044208,0.046,15.0,42.0,,,,,42.0,2022
7437,2022-02-22,0.040792,0.043,20.0,38.0,,,,,38.0,2022
7438,2022-02-23,0.039083,0.041,10.0,37.0,,,,,37.0,2022
7439,2022-02-24,0.035118,0.043,13.0,38.0,,,,,38.0,2022
7440,2022-02-25,0.036765,0.047,16.0,39.0,,,,,39.0,2022
7441,2022-02-26,0.036529,0.045,15.0,39.0,,,,,39.0,2022
7442,2022-02-27,0.036765,0.047,14.0,41.0,,,,,41.0,2022
7443,2022-02-28,0.039118,0.051,15.0,43.0,,,,,43.0,2022
7444,2022-03-01,0.038176,0.051,16.0,43.0,,,,,43.0,2022
7445,2022-03-02,0.040706,0.052,15.0,44.0,,,,,44.0,2022
7446,2022-03-03,0.046294,0.056,17.0,47.0,,,,,47.0,2022
7447,2022-03-04,0.040542,0.046,7.0,40.0,,,,,40.0,2022
7448,2022-03-05,0.041235,0.044,17.0,40.0,,,,,40.0,2022
7449,2022-03-06,0.038583,0.044,12.0,39.0,,,,,39.0,2022
7450,2022-03-07,0.035706,0.043,12.0,37.0,,,,,37.0,2022
7451,2022-03-08,0.038,0.046,14.0,41.0,,,,,41.0,2022
7452,2022-03-09,0.040294,0.043,16.0,38.0,,,,,38.0,2022
7453,2022-03-10,0.039083,0.046,13.0,40.0,,,,,40.0,2022
7454,2022-03-11,0.040792,0.049,13.0,44.0,,,,,44.0,2022
7455,2022-03-12,0.036765,0.043,13.0,38.0,,,,,38.0,2022
7456,2022-03-13,0.045294,0.049,17.0,44.0,,,,,44.0,2022
7457,2022-03-14,0.042167,0.053,14.0,45.0,,,,,45.0,2022
7458,2022-03-15,0.039471,0.049,12.0,43.0,,,,,43.0,2022
7459,2022-03-16,0.042042,0.053,10.0,44.0,,,,,44.0,2022
7460,2022-03-17,0.039208,0.046,14.0,42.0,,,,,42.0,2022
7461,2022-03-18,0.039882,0.047,12.0,43.0,,,,,43.0,2022
7462,2022-03-19,0.047765,0.053,17.0,47.0,,,,,47.0,2022
7463,2022-03-20,0.042,0.05,9.0,43.0,,,,,43.0,2022
7464,2022-03-21,0.042667,0.049,14.0,43.0,,,,,43.0,2022
7465,2022-03-22,0.040471,0.048,14.0,41.0,,,,,41.0,2022
7466,2022-03-23,0.041083,0.047,12.0,43.0,,,,,43.0,2022
7467,2022-03-24,0.037542,0.042,17.0,37.0,,,,,37.0,2022
7468,2022-03-25,0.037294,0.043,13.0,39.0,,,,,39.0,2022
7469,2022-03-26,0.039412,0.047,13.0,40.0,,,,,40.0,2022
7470,2022-03-27,0.039625,0.047,15.0,41.0,,,,,41.0,2022
7471,2022-03-28,0.036824,0.043,12.0,37.0,,,,,37.0,2022
7472,2022-03-29,0.039292,0.045,13.0,40.0,,,,,40.0,2022
7473,2022-03-30,0.037625,0.042,17.0,37.0,,,,,37.0,2022
7474,2022-03-31,0.039529,0.048,16.0,43.0,,,,,43.0,2022
7475,2022-04-01,0.045,0.051,16.0,45.0,,,,,45.0,2022
7476,2022-04-02,0.041542,0.053,10.0,43.0,,,,,43.0,2022
7477,2022-04-03,0.035706,0.042,12.0,37.0,,,,,37.0,2022
7478,2022-04-04,0.045353,0.048,12.0,44.0,,,,,44.0,2022
7479,2022-04-05,0.041958,0.048,7.0,42.0,,,,,42.0,2022
7480,2022-04-06,0.039412,0.046,10.0,42.0,,,,,42.0,2022
7481,2022-04-07,0.037625,0.045,11.0,41.0,,,,,41.0,2022
7482,2022-04-08,0.036235,0.044,17.0,38.0,,,,,38.0,2022
7483,2022-04-09,0.045941,0.055,18.0,47.0,,,,,47.0,2022
7484,2022-04-10,0.042667,0.046,11.0,42.0,,,,,42.0,2022
7485,2022-04-11,0.038647,0.041,15.0,37.0,,,,,37.0,2022
7486,2022-04-12,0.046235,0.053,14.0,47.0,,,,,47.0,2022
